dateChecked,state,positive,negative,pending,hospitalizedCumulative,death,inIcuCumulative,onVentilatorCumulative,recovered,total,hash,hospitalizedCurrently,onVentilatorCurrently,inIcuCurrently,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
3/6/2020,AK,0,8,1,,,,,,9,b95ff00414e9a5542ba2aa08fdfda0b023c7c69c,,,,8,8,2,,,,,
3/7/2020,AK,0,12,2,,,,,,14,71953eb42494f6000afda41cda80b1b3dc836a83,,,,12,12,2,0,0,4,0,4
3/8/2020,AK,0,14,6,,,,,,20,844624448b0ee3ff7dd240e0d3f4258de1563064,,,,14,14,2,0,0,2,0,2
3/9/2020,AK,0,23,9,,,,,,32,b5cbe627dd51a6e70136134185391030f93ffcb5,,,,23,23,2,0,0,9,0,9
3/10/2020,AK,0,23,9,,,,,,32,6561feac0f53ef762911b4995038df195c62b2cb,,,,23,23,2,0,0,0,0,0
3/11/2020,AK,0,46,14,,,,,,60,e25f7bc0f21f762541d825d606787c8b6be7b406,,,,46,46,2,0,0,23,0,23
3/12/2020,AK,0,46,14,,,,,,60,e6a2e85fdf548043d8e908d506c334dfa37b0982,,,,46,46,2,0,0,0,0,0
3/13/2020,AK,1,59,,,,,,,60,f912dbdc1e4737b9efd9715f5c60bc397601b547,,,,60,60,2,0,0,13,1,14
3/14/2020,AK,1,143,,,,,,,144,d6e6e61fb8c0d1c2340d7df1983d63227e4dfe0d,,,,144,144,2,0,0,84,0,84
3/15/2020,AK,1,143,,,,,,,144,60c27932a683c3682cf48a12a0e94b719a58f853,,,,144,144,2,0,0,0,0,0
3/16/2020,AK,1,143,,,,,,,144,55b0b029eac24362c03262d39c1daf9fd34c4e6d,,,,144,144,2,0,0,0,0,0
3/17/2020,AK,3,334,,,,,,,337,c1859e4b0fcf9f53476595916f4e354d9cdddd40,,,,337,337,2,0,0,191,2,193
3/18/2020,AK,6,406,,,,,,,412,9a4073089834406984fd876567aa45194de3d9d7,,,,412,412,2,0,0,72,3,75
3/19/2020,AK,6,432,,,,,,,438,5cc91902e24fad7f218a89c4d57c03ceaf0546ed,,,,438,438,2,0,0,26,0,26
3/20/2020,AK,12,686,,,,,,,698,19aa2fa5c05198d53bfc983c6a895fd277ac1170,,,,698,698,2,0,0,254,6,260
3/21/2020,AK,14,758,,0,,,,,772,b050951c91b95024044c0e9cd3260ade47c193bd,,,,772,772,2,0,0,72,2,74
3/22/2020,AK,22,946,,0,,,,,968,504bd8c46a81250111c4f843793c7109a771b3c1,,,,968,968,2,0,0,188,8,196
3/23/2020,AK,22,946,,0,,,,,968,5b877bb95cb6757628e204dc5d905269b0adeb80,,,,968,968,2,0,0,0,0,0
3/24/2020,AK,36,986,,0,,,,,1022,86d9a09be1d74e12fd125a0d9309b80ca0cdd92d,,,,1022,1022,2,0,0,40,14,54
3/25/2020,AK,42,1649,,1,1,,,,1691,d0981dc0ff9e0b50793d2307ce11831905ea3c01,,,,1691,1691,2,1,1,663,6,669
3/26/2020,AK,59,1801,,3,1,,,,1860,141c8e163d64a2762eb6ce6fab3863ab853929a4,,,,1860,1860,2,0,2,152,17,169
3/27/2020,AK,69,2319,13,3,1,,,,2401,4440492623bf23f8e264cde045f01820bcf5eb1f,,,,2388,2388,2,0,0,518,10,528
3/28/2020,AK,85,2836,,5,2,,,,2921,8a84438657945de664a61b77351faf30fafb9111,,,,2921,2921,2,1,2,517,16,533
3/29/2020,AK,102,3232,,6,2,,,,3334,422bc4f921be7a7ead06e6f738314ef1911a8407,,,,3334,3334,2,0,1,396,17,413
3/30/2020,AK,114,3540,,7,3,,,,3654,98553897a21c05aeec18d5391001f5bdb25eb44e,,,,3654,3654,2,1,1,308,12,320
3/31/2020,AK,119,3594,,7,3,,,,3713,5ec8d7c9ede0e8d30b6f7b63be047ac0ead0b49b,,,,3713,3713,2,0,0,54,5,59
4/1/2020,AK,133,4470,,9,3,,,,4603,28dfb9b2615a8df04f8c622ad2fb590a6f7da833,,,,4603,4603,2,0,2,876,14,890
4/2/2020,AK,143,4879,,9,3,,,,5022,87a29f5de0e12ea1b772006bfa38cdee3327489e,,,,5022,5022,2,0,0,409,10,419
4/3/2020,AK,157,5859,,15,3,,,,6016,192f851a8f9b68576ed308814322d1333b538699,,,,6016,6016,2,0,6,980,14,994
3/7/2020,AL,0,,,,,,,,0,1d94a3b00af81e57b35a00c0eeaa339ec76d962a,,,,0,0,1,,,,,
3/8/2020,AL,0,,,,,,,,0,dc8486565b986e301a3cb52dda7d6014007253e4,,,,0,0,1,0,0,0,0,0
3/9/2020,AL,0,,,,,,,,0,3c15dbef6838aa05f46554b8f49c5d96677df531,,,,0,0,1,0,0,0,0,0
3/10/2020,AL,0,0,0,,,,,,0,d77d1bec988a8d98086652dbe2ec43647b585934,,,,0,0,1,0,0,0,0,0
3/11/2020,AL,0,10,,,,,,,10,e4593577708b6182b9126434908df283def67838,,,,10,10,1,0,0,10,0,10
3/12/2020,AL,0,10,,,,,,,10,34204c36040e342af491e5329aca50e88f2cbaba,,,,10,10,1,0,0,0,0,0
3/13/2020,AL,1,11,,,,,,,12,b9e856f0b5f6b1893dbe080ee99cbebd5723f4f8,,,,12,12,1,0,0,1,1,2
3/14/2020,AL,6,22,46,,,,,,74,5c89c1e4d5be4e39281e7629e2d8969f9d54bb00,,,,28,28,1,0,0,11,5,16
3/15/2020,AL,12,28,46,,0,,,,86,bc792edfeb4365aed8c64e6ff682049380018d28,,,,40,40,1,0,0,6,6,12
3/16/2020,AL,28,28,40,,0,,,,96,3efe0ea61bb6932f1d608f9e24d38fcafaa2c04c,,,,56,56,1,0,0,0,16,16
3/17/2020,AL,36,28,,,0,,,,64,27d195514d6511642ecafb4148f51bd1cf06894d,,,,64,64,1,0,0,0,8,8
3/18/2020,AL,46,28,,,0,,,,74,45a12e7b90dfc3888e7a67b4f579327e80d6dee0,,,,74,74,1,0,0,0,10,10
3/19/2020,AL,68,28,,,0,,,,96,cab25ff0e7f7b888b8cba2df5c54273cad43f3ca,,,,96,96,1,0,0,0,22,22
3/20/2020,AL,81,28,,,0,,,,109,6bbe154eecf958487c0256f6d6b95eae55c038d8,,,,109,109,1,0,0,0,13,13
3/21/2020,AL,124,28,,,0,,,,152,de15c7bdfb3b72e13399f1aaa8d69612f69f0837,,,,152,152,1,0,0,0,43,43
3/22/2020,AL,138,1464,,,0,,,,1602,336c2b990aa3df11f73436c012fb53a71c5b36fd,,,,1602,1602,1,0,0,1436,14,1450
3/23/2020,AL,167,1665,,,0,,,,1832,83712877a917de925fb93de8aaa8443850e13f5e,,,,1832,1832,1,0,0,201,29,230
3/24/2020,AL,215,2106,,,0,,,,2321,c212a8468e01e67b91f78d053b0440276641d84f,,,,2321,2321,1,0,0,441,48,489
3/25/2020,AL,283,2529,,,0,,,,2812,2f45607dc8271295dd36e91588d93ebaa1bc3110,,,,2812,2812,1,0,0,423,68,491
3/26/2020,AL,506,3593,,,1,,,,4099,fbb44aa6b758e39d9ca03edb761c2463bc6d09e7,,,,4099,4099,1,1,0,1064,223,1287
3/27/2020,AL,587,4184,,,3,,,,4771,07d7df62adf5e730a3da751291c1fba471551397,,,,4771,4771,1,2,0,591,81,672
3/28/2020,AL,696,4184,,,3,,,,4880,63de5e074e982530fe275d036c8318c14eabf49f,,,,4880,4880,1,0,0,0,109,109
3/29/2020,AL,806,4184,,,4,,,,4990,0c2a7ece10172b9bd60b53579fd6d9a53f5e9f03,,,,4990,4990,1,1,0,0,110,110
3/30/2020,AL,859,5694,,,6,,,,6553,4552863c924f79edb83615e6b3642696b80a83cf,,,,6553,6553,1,2,0,1510,53,1563
3/31/2020,AL,981,6298,,,13,,,,7279,42eecba7755e229592355c2a117a0c76245f655a,,,,7279,7279,1,7,0,604,122,726
4/1/2020,AL,1077,6697,,,26,,,,7774,9bd398e733a5ca5042bde1fd8ce2831fc248b0b1,,,,7774,7774,1,13,0,399,96,495
4/2/2020,AL,1233,7503,,,32,,,,8736,1a78d31c95bd0d315fc61461107fcd8c66e53b43,,,,8736,8736,1,6,0,806,156,962
4/3/2020,AL,1432,8187,,,35,,,,9619,2321b8fce440dd33ac0feef0e923113ffffbf603,,,,9619,9619,1,3,0,684,199,883
3/6/2020,AR,0,6,0,,,,,,6,baadb217d3fcf5f4811488adcd8f345a2a29e391,,,,6,6,5,,,,,
3/7/2020,AR,0,6,0,,,,,,6,bdba8d05662d7b38e7309c5baa49cd20b63a536b,,,,6,6,5,0,0,0,0,0
3/8/2020,AR,0,6,0,,,,,,6,6263c0cd4836c8418421de9e16b86212a90ea53f,,,,6,6,5,0,0,0,0,0
3/9/2020,AR,0,12,0,,,,,,12,5ef70cfa2d033bc17949f85ed40a9a63e9ea95df,,,,12,12,5,0,0,6,0,6
3/10/2020,AR,0,12,3,,,,,,15,76ed6d1dfa326d78b8fc7277b42229fbfb98b6a8,,,,12,12,5,0,0,0,0,0
3/11/2020,AR,0,12,14,,,,,,26,655d51e087ae7e668a3932904fd2764bc1fe3a9a,,,,12,12,5,0,0,0,0,0
3/12/2020,AR,6,24,20,,,,,,50,fe5ece5453dac3d08b87f1ab7a10e00bf7cfdfc9,,,,30,30,5,0,0,12,6,18
3/13/2020,AR,9,30,22,,,,,,61,a6aff5e9908d4f1a167655d035338e838ba8cdba,,,,39,39,5,0,0,6,3,9
3/14/2020,AR,12,65,26,,,,,,103,551428a90628981e98f1a49df229dc8e2a8a6bfe,,,,77,77,5,0,0,35,3,38
3/15/2020,AR,16,103,30,,,,,,149,35929378624bc11a7dd1d28474862f8edfab3a18,,,,119,119,5,0,0,38,4,42
3/16/2020,AR,22,132,14,,,,,,168,78bd45495c24cce3ba85c7f24609a179c43478eb,,,,154,154,5,0,0,29,6,35
3/17/2020,AR,22,197,41,,,,,,260,411518ea767313995c4b1d3dcc31cdf917851e0e,,,,219,219,5,0,0,65,0,65
3/18/2020,AR,33,236,50,,,,,,319,ded89e51af058017c83cf8859504494a02b8e23a,,,,269,269,5,0,0,39,11,50
3/19/2020,AR,46,310,113,,,,,,469,6c34774d075752263526df4bbad724959f80931e,,,,356,356,5,0,0,74,13,87
3/20/2020,AR,96,351,203,,,,,,650,a85b5e8267c40317cdb4da0571e60d619c4f1275,,,,447,447,5,0,0,41,50,91
3/21/2020,AR,118,567,154,,,,,,839,be7b0d560d9725c09fd5b6c5c63b15bb489164e8,,,,685,685,5,0,0,216,22,238
3/22/2020,AR,165,711,119,13,0,,,,995,5789c418a7bed092bbe6aac119688f2c4d56b0a9,,,,876,876,5,0,13,144,47,191
3/23/2020,AR,174,906,0,13,0,,,,1080,e09e8b2605a7009ec131f16ddea0823b160084fe,,,,1080,1080,5,0,0,195,9,204
3/24/2020,AR,218,947,0,22,0,,,,1165,0b94fc3f2ae505e0dd8151e1419c11a85382e78d,,,,1165,1165,5,0,9,41,44,85
3/25/2020,AR,280,1437,0,22,2,,4,11,1717,61e9fcf63e4e65989b0d7d33799dc5a4ebb561c1,,4,,1717,1717,5,2,0,490,62,552
3/26/2020,AR,335,1504,0,41,3,,13,13,1839,656e4e9b9d53f6e3be192d6f9585097318f7fb71,,13,,1839,1839,5,1,19,67,55,122
3/27/2020,AR,381,1545,0,48,3,,17,19,1926,c2a33c66ca291bafc54edb8e9bb2bdb04a02ac38,48,17,,1926,1926,5,0,7,41,46,87
3/28/2020,AR,404,2938,0,48,5,,17,24,3342,412f7c3459c4b2a0a3735a1aee9248bad67ba3b6,48,17,,3342,3342,5,2,0,1393,23,1416
3/29/2020,AR,426,3027,,48,6,,17,28,3453,34c885db5e28ed0dc59208f0e776c0286c2fa829,43,16,,3453,3453,5,1,0,89,22,111
3/30/2020,AR,473,5262,,62,7,,21,29,5735,3c184f4aba9e9753d9d8adff46e6c2fd7fc68e8b,62,21,,5735,5735,5,1,14,2235,47,2282
3/31/2020,AR,523,5959,,64,8,,23,35,6482,579d8a2bcc21e0e9cf9532993a99b66989dade11,64,23,,6482,6482,5,1,2,697,50,747
4/1/2020,AR,584,7354,,90,10,,32,42,7938,eb0f33b592be1e182660fe530097a09b66431f2c,56,25,,7938,7938,5,2,26,1395,61,1456
4/2/2020,AR,643,7880,,,12,,,47,8523,34259fa1839931debea61bd331ad6b244b1942b5,66,23,,8523,8523,5,2,0,526,59,585
4/3/2020,AR,704,8995,,,12,,39,60,9699,1668b119de8dbd14c4334330a55a40591b632995,71,26,,9699,9699,5,0,0,1115,61,1176
3/16/2020,AS,0,,,,,,,,0,dd805eafc110c2532252fc4813170d80fb589084,,,,0,0,60,,,,,
3/17/2020,AS,0,,,,,,,,0,9dc42ad652bdcfbc99d72de52183c8d073f1023d,,,,0,0,60,0,0,0,0,0
3/18/2020,AS,0,,,,0,,,,0,bd7997742452d211bbf8fa4fc3bbaf44dc843f92,,,,0,0,60,0,0,0,0,0
3/19/2020,AS,0,,,,0,,,,0,d6eb9671a664cf91a5f6c4303e401a22f2205479,,,,0,0,60,0,0,0,0,0
3/20/2020,AS,0,,,,0,,,,0,276be2ed155883c05dff83cb4c0a33601b670eaf,,,,0,0,60,0,0,0,0,0
3/21/2020,AS,,,,,0,,,,0,33990faa3753488ca4df5d2b72fd1f6afe43e9bf,,,,0,0,60,0,0,0,0,0
3/22/2020,AS,,,,,0,,,,0,7922fdb5c81d4a4b4549e23485608a699255d3c9,,,,0,0,60,0,0,0,0,0
3/23/2020,AS,,,,,0,,,,0,90a046f9acb7ff5dfa0d4311a5b944b5103ab579,,,,0,0,60,0,0,0,0,0
3/24/2020,AS,0,,,,0,,,,0,5cf89452dcad215bb1a9977e24d0e1cd842dca62,,,,0,0,60,0,0,0,0,0
3/25/2020,AS,0,,,,0,,,,0,ff91b0fef7a79ce57e895f7f72649764a72b683b,,,,0,0,60,0,0,0,0,0
3/26/2020,AS,0,,,,0,,,,0,98da741ffed4cd778657b01c77b48a449f3d2d4a,,,,0,0,60,0,0,0,0,0
3/27/2020,AS,0,,0,,0,,,,0,400cfc6bea633fc7dca5b095b5dbf9f025a02099,,,,0,0,60,0,0,0,0,0
3/28/2020,AS,0,,0,,0,,,,0,9ca49bdf3c0e49320253cd7224d932fff82e51a2,,,,0,0,60,0,0,0,0,0
3/29/2020,AS,,,,,0,,,,0,b71912eee827fe10f806cb56123974239fa7b3d5,,,,0,0,60,0,0,0,0,0
3/30/2020,AS,,,,,0,,,,0,016909ef598616403b32e8c8d61b26a0498b9bfb,,,,0,0,60,0,0,0,0,0
3/31/2020,AS,,3,2,,0,,,,5,097ecd19aff7932c01ea48277887ef648419f0f0,,,,3,3,60,0,0,3,0,3
4/1/2020,AS,0,20,6,,0,,,,26,20abdaacb1a99121d3a25c769ce8dd1ac9bdab61,,,,20,20,60,0,0,17,0,17
4/2/2020,AS,0,20,6,,0,,,,26,7058273a82ba6625ccd3a695324eba9718a267c6,,,,20,20,60,0,0,0,0,0
4/3/2020,AS,,20,6,,0,,,,26,3933c4281d22f25174ba2730269589d9da9bc026,,,,20,20,60,0,0,0,0,0
3/4/2020,AZ,2,27,5,,,,,,34,f9b5336be00388e0549a6e35cfbe7ec911597df2,,,,29,29,4,,,,,
3/5/2020,AZ,2,28,6,,,,,,36,3e94b739062d1c0306f5279361451cd382171ccf,,,,30,30,4,0,0,1,0,1
3/6/2020,AZ,3,33,15,,,,,,51,bcfcf56b97c3f10a640d25f6148abbc1f17fa07d,,,,36,36,4,0,0,5,1,6
3/7/2020,AZ,5,44,7,,,,,,56,0c334b56af3108711bb907f46599a84bd536ac1d,,,,49,49,4,0,0,11,2,13
3/8/2020,AZ,5,44,7,,,,,,56,7fab3faf304af2d21cf805b897dbe16c6cf1a5c6,,,,49,49,4,0,0,0,0,0
3/9/2020,AZ,5,44,7,,,,,,56,34a29bfcfa1a71c92fe460039d78f6bb8bf65e60,,,,49,49,4,0,0,0,0,0
3/10/2020,AZ,6,51,27,,,,,,84,5dcc8301933ff5a560e3f87228a47f11150d6833,,,,57,57,4,0,0,7,1,8
3/11/2020,AZ,9,59,32,,,,,,100,fc3cab43e403773ab7bee5f42d8dd1ccc405c3d5,,,,68,68,4,0,0,8,3,11
3/12/2020,AZ,9,82,24,,,,,,115,542a30820399e2d4ec7a2787e6760577326f402d,,,,91,91,4,0,0,23,0,23
3/13/2020,AZ,9,94,40,,0,,,,143,68c52c41afcca5a93045251c1a7e05b086b85767,,,,103,103,4,0,0,12,0,12
3/14/2020,AZ,12,121,50,,0,,,,183,c40ab8d2dcf6deaeecfa0bab73a691ec90124122,,,,133,133,4,0,0,27,3,30
3/15/2020,AZ,12,121,50,,0,,,,183,7a4427cac62eb283ec726e86ffa9fb6f331bac4a,,,,133,133,4,0,0,0,0,0
3/16/2020,AZ,18,125,63,,0,,,,206,a2961931f5c5f76a42773e7477d509b59b5cd133,,,,143,143,4,0,0,4,6,10
3/17/2020,AZ,20,142,66,,0,,,,228,89437a1c0aef047c82cd8a566761763bae43c5bf,,,,162,162,4,0,0,17,2,19
3/18/2020,AZ,28,148,102,,0,,,,278,290a6fabe096478efca8ac5c81bbd38ac2d36bbe,,,,176,176,4,0,0,6,8,14
3/19/2020,AZ,44,175,130,,0,,,,349,76b253966cb27ac180f2a1954c05be32f66ffd3b,,,,219,219,4,0,0,27,16,43
3/20/2020,AZ,65,211,101,,0,,,,377,4727c3fdde576abf2bb11deceeacd79954e5fc0e,,,,276,276,4,0,0,36,21,57
3/21/2020,AZ,104,240,122,,1,,,,466,c4d69ffe430a0b9d8e0af64e25058aedfdcac703,,,,344,344,4,1,0,29,39,68
3/22/2020,AZ,152,282,87,,2,,,,521,4cbd0a587cb58735684352d0a8dea494c4e5510a,,,,434,434,4,1,0,42,48,90
3/23/2020,AZ,265,309,6,,2,,,,580,14d6aadf353c2d7f46fa679d1eef562ab766560e,,,,574,574,4,0,0,27,113,140
3/24/2020,AZ,357,313,22,8,5,,,,692,449d58f08329418edaec9016f670d8449ffedf9e,,,,670,670,4,3,8,4,92,96
3/25/2020,AZ,450,323,53,8,6,,,,826,dc556f3dc293fb7a55dee7fe3c218072dbf23e43,,,,773,773,4,1,0,10,93,103
3/26/2020,AZ,577,347,33,66,8,22,,,957,deb2212f309289845fd1870568f7257709f3f009,,,,924,924,4,2,58,24,127,151
3/27/2020,AZ,736,7455,30,,13,,,,8221,ed32559e21a38aa4dcf186932bc2e858d1974669,,,,8191,8191,4,5,0,7108,159,7267
3/28/2020,AZ,873,7455,21,,15,,,,8349,06aad51da966e2299f0c0537e0cf4fbba4c6c696,,,,8328,8328,4,2,0,0,137,137
3/29/2020,AZ,919,12953,,78,17,30,,,13872,030af14227822ea13853568cdf2a79a864fc73d6,,,,13872,13872,4,2,78,5498,46,5544
3/30/2020,AZ,1157,15602,,78,20,30,,,16759,7fed0e7f482053630e42fe6cde50397bc8aaeaac,,,,16759,16759,4,3,0,2649,238,2887
3/31/2020,AZ,1289,18082,,78,24,30,,,19371,7a61f6c2f0d045bd7450398a13971715a698bf8d,,,,19371,19371,4,4,0,2480,132,2612
4/1/2020,AZ,1413,19645,,149,29,51,,,21058,5dd22577aa9da74dba6c60ec793ebf24511645e1,,,,21058,21058,4,5,71,1563,124,1687
4/2/2020,AZ,1598,21111,,228,32,83,,,22709,51dcd56d6738e79b41c1c6d32c5454a7d2d1e2bf,,,,22709,22709,4,3,79,1466,185,1651
4/3/2020,AZ,1769,22904,,249,41,91,,,24673,86d38836c9910dcfeb9ec4779c20c399d8da103d,,,,24673,24673,4,9,21,1793,171,1964
3/4/2020,CA,53,462,,,,,,,515,e89c69dcaf7f202257af579a58f86c340eee886a,,,,515,515,6,,,,,
3/5/2020,CA,53,462,,,,,,,515,ce0755ed64d8d97da631569ac60cacb5e301a000,,,,515,515,6,0,0,0,0,0
3/6/2020,CA,60,462,,,,,,,522,ed5984edee3bf6ee9bc3b89bc15e52f3bdade592,,,,522,522,6,0,0,0,7,7
3/7/2020,CA,69,462,,,,,,,531,311a213f5744c6b33147c107519218e8d9f55d23,,,,531,531,6,0,0,0,9,9
3/8/2020,CA,88,462,,,,,,,550,39ba303e6c33d759f657dfaa835f2714a49ecc37,,,,550,550,6,0,0,0,19,19
3/9/2020,CA,114,690,,,,,,,804,6af63e3581f76d44b6446c5c221d5a2dd96f5a24,,,,804,804,6,0,0,228,26,254
3/10/2020,CA,133,690,,,,,,,823,0d0ac26ba210e002c4cef8b50e8305df0d25daea,,,,823,823,6,0,0,0,19,19
3/11/2020,CA,157,916,,,,,,,1073,5b964b8b4ae1c9c7ef6daba3357363e3abc15fc2,,,,1073,1073,6,0,0,226,24,250
3/12/2020,CA,202,916,,,4,,,,1118,8dd3541eb41a6171cc6bbf05632f8d9bb4570490,,,,1118,1118,6,4,0,0,45,45
3/13/2020,CA,202,916,,,4,,,,1118,bb817225b0e56a4c1051b2e6550b5ae85e06487c,,,,1118,1118,6,0,0,0,0,0
3/14/2020,CA,252,916,,,5,,,,1168,bfe38009fc5e230d310f823f106a0947b1a2bce3,,,,1168,1168,6,1,0,0,50,50
3/15/2020,CA,293,916,,,5,,,,1209,5e5e85687553cddbfc767524eedc40d04efeb98a,,,,1209,1209,6,0,0,0,41,41
3/16/2020,CA,335,7981,,,6,,,,8316,ae22555d7ccc020a6fc6268f759c981a681af584,,,,8316,8316,6,1,0,7065,42,7107
3/17/2020,CA,483,7981,,,11,,,,8464,3a5a29b79b4583de68455525d065127db6a3e97b,,,,8464,8464,6,5,0,0,148,148
3/18/2020,CA,611,7981,,,13,,,,8592,646da42647f99037e2c2b31faf21a04c5b5ff197,,,,8592,8592,6,2,0,0,128,128
3/19/2020,CA,924,8787,,,18,,,,9711,b9c67f8fde621d5bb8895c6a6fcbdcf8440ccf2a,,,,9711,9711,6,5,0,806,313,1119
3/20/2020,CA,1063,10424,,,20,,,,11487,22cfcbb820f66309386b4bdfdf47a806dd894a62,,,,11487,11487,6,2,0,1637,139,1776
3/21/2020,CA,1279,11249,,,24,,,,12528,49c4e45a8661e84906ca87575ab8d30e7c494b6c,,,,12528,12528,6,4,0,825,216,1041
3/22/2020,CA,1536,11304,,,27,,,,12840,894c0795f019e9dad5fb2ea4b76464bd93ca011e,,,,12840,12840,6,3,0,55,257,312
3/23/2020,CA,1733,12567,12100,,27,,,,26400,71c982ee815f7305f8cc4c93014774584620fa5f,,,,14300,14300,6,0,0,1263,197,1460
3/24/2020,CA,2102,13452,12100,,40,,,,27654,de4019ee1e7e99d093947ecd2a91c6093439f221,,,,15554,15554,6,13,0,885,369,1254
3/25/2020,CA,2355,15921,48600,,53,,,,66876,8d9cf944b6bf56c413644ce7729ef18efa3d75a0,,,,18276,18276,6,13,0,2469,253,2722
3/26/2020,CA,3006,17380,57400,,65,,,,77786,d073989819811eaa4edd1a4f71a3716c44b653ac,,,,20386,20386,6,12,0,1459,651,2110
3/27/2020,CA,3879,17380,57400,746,78,200,,,78659,10bb2a3981dc15348851c537abdb117a3e09d2a3,746,,200,21259,21259,6,13,746,0,873,873
3/28/2020,CA,4643,20549,64400,1034,101,410,,,89592,8c30beb89dd131ed8a1aacaa4d70b47e58810777,1034,,410,25192,25192,6,23,288,3169,764,3933
3/29/2020,CA,5708,20549,64400,1034,123,410,,,90657,1b6fd0782f7e0f6178ea2f83a468c5d2471cc0d7,1034,,410,26257,26257,6,22,0,0,1065,1065
3/30/2020,CA,6447,20549,64400,1432,133,597,,,91396,b2fd37c8b374d544e8f30c2b619be88799980737,1432,,597,26996,26996,6,10,398,0,739,739
3/31/2020,CA,7482,21772,57400,1617,153,657,,,86654,8aa120a4c2d14e4da8b37e1148edb1eec68c9797,1617,,657,29254,29254,6,20,185,1223,1035,2258
4/1/2020,CA,8155,21772,57400,1855,171,774,,,87327,6fb93efce94c15c30e753005c45c7b45e390198c,1855,,774,29927,29927,6,18,238,0,673,673
4/2/2020,CA,9191,23809,59500,,203,,,,92500,99877fe91b05bb13daef3f63c02c50d2a271e7f5,1922,,816,33000,33000,6,32,0,2037,1036,3073
4/3/2020,CA,10701,24599,59500,,237,,,,94800,67f105bfa3690e07b85e362a0c6c43aa796aba45,2188,,901,35300,35300,6,34,0,790,1510,2300
3/5/2020,CO,0,19,21,,,,,,40,e45a58fa7b4795ecc217438ff041a6bd2b925fe3,,,,19,19,8,,,,,
3/6/2020,CO,2,46,30,,,,,,78,2affe95a8de9524f8e77344a5a354729331024fa,,,,48,48,8,0,0,27,2,29
3/7/2020,CO,8,55,69,,,,,,132,b3e767a79aa144a708ff8d26dd77311725722068,,,,63,63,8,0,0,9,6,15
3/8/2020,CO,8,104,,,,,,,112,999728a960c0e35c7bfce426d19eef24c7fd3e64,,,,112,112,8,0,0,49,0,49
3/9/2020,CO,9,133,,,,,,,142,b23d501869c0a98edd0eedb4d3393fa413a2532b,,,,142,142,8,0,0,29,1,30
3/10/2020,CO,12,142,1,,,,,,155,69761082125ab448f7ae1bd685e412afa79151b6,,,,154,154,8,0,0,9,3,12
3/11/2020,CO,28,251,,,,,,,279,9b7a26b306bf3d4ed340b3decc9409cfd98c94a7,,,,279,279,8,0,0,109,16,125
3/12/2020,CO,45,298,,,,,,,343,fef01602b9d42355347ffd39fc33776f6d251c7e,,,,343,343,8,0,0,47,17,64
3/13/2020,CO,72,524,,,,,,,596,f081206fdd232801c4719c7b15f928e95e16c0a4,,,,596,596,8,0,0,226,27,253
3/14/2020,CO,101,610,,,1,,,,711,8247505b13764c1e92a341ef32b62d362e995ca1,,,,711,711,8,1,0,86,29,115
3/15/2020,CO,131,627,,,1,,,,758,0da7e45df3e95846c2ea7d169ec15485902fe3b5,,,,758,758,8,0,0,17,30,47
3/16/2020,CO,131,627,,,1,,,,758,dda059810b70b49f0451aef63be8a4ae6d3af3f2,,,,758,758,8,0,0,0,0,0
3/17/2020,CO,160,1056,,,1,,,,1216,cd89a731d2b24e3f2b854af3811047aa4dc58515,,,,1216,1216,8,0,0,429,29,458
3/18/2020,CO,183,1617,,,2,,,,1800,3f3bba2f3fd791c0e1d4324bc8ff2a6f62de7ec7,,,,1800,1800,8,1,0,561,23,584
3/19/2020,CO,216,2112,,,2,,,,2328,f2e6f5775814d9e0574abd2a0b622a4e7b5f5c03,,,,2328,2328,8,0,0,495,33,528
3/20/2020,CO,277,2675,,,3,,,,2952,3cc3cb3b8ada93585da9e20600cd49332188e95c,,,,2952,2952,8,1,0,563,61,624
3/21/2020,CO,363,3317,,44,4,,,,3680,167a0c3ceb00a06a5b8dc5ed629b4e1e38ec9ea1,,,,3680,3680,8,1,44,642,86,728
3/22/2020,CO,475,4075,,49,5,,,,4550,fab49da0cdb600a59150ddac2560c877980a2738,,,,4550,4550,8,1,5,758,112,870
3/23/2020,CO,591,4845,,58,6,,,,5436,6b1fa67763ae63bce2ebcbebf278b71c202743cd,,,,5436,5436,8,1,9,770,116,886
3/24/2020,CO,720,5504,,72,7,,,,6224,c947881e894b49f30ec05924ca6a34637dddc741,,,,6224,6224,8,1,14,659,129,788
3/25/2020,CO,912,6789,,84,11,,,,7701,8c313a278c9f6cf6f983d33ae981c70da8f94b76,,,,7701,7701,8,4,12,1285,192,1477
3/26/2020,CO,1086,6978,,148,19,,,,8064,cbe89fafefaf1d9173be314f959f33e567cf4dd2,,,,8064,8064,8,8,64,189,174,363
3/27/2020,CO,1430,8692,,184,24,,,,10122,9429f394429920c07d58b96d744275aaed7bb88b,,,,10122,10122,8,5,36,1714,344,2058
3/28/2020,CO,1734,9942,,239,31,,,,11676,037a22a41313b25a40b92f4113fa04f784d3b5c1,,,,11676,11676,8,7,55,1250,304,1554
3/29/2020,CO,2061,11215,,274,44,,,,13276,73715d6db63053b6e3b672daf90f74bd2164eef6,,,,13276,13276,8,13,35,1273,327,1600
